hour,day,month,weekday,is_holiday,temp,price_uzs,demand_kwh,prev_demand_kwh,produce
0,16,4,6,0,18.9,300,64.9,91.9,1
1,16,4,6,0,22.3,309.7,67.8,72.1,1
2,16,4,6,0,23.9,300,75.5,77.1,1
3,16,4,6,0,24.4,300,59.7,66.3,0
4,16,4,6,0,23.0,300,65.3,68.8,1
5,16,4,6,0,21.4,300,73.7,68.8,1
6,16,4,6,0,21.2,421.4,94.5,74.6,1
7,16,4,6,0,18.1,398.7,89.7,99.9,1
8,16,4,6,0,18.7,440.6,92.5,95.5,1
9,16,4,6,0,17.4,526.0,105.1,95.2,0
10,16,4,6,0,18.3,520.0,107.1,101.8,1
11,16,4,6,0,14.9,508.4,113.8,114.1,1
12,16,4,6,0,14.8,692.4,125.1,116.6,0
13,16,4,6,0,14.0,670.1,126.3,123.4,0
14,16,4,6,0,12.0,705.0,130.1,126.0,0
15,16,4,6,0,12.5,674.4,125.3,129.9,0
16,16,4,6,0,14.8,692.1,126.5,121.1,0
17,16,4,6,0,13.9,692.4,131.1,123.6,0
18,16,4,6,0,16.1,694.2,130.8,125.0,1
19,16,4,6,0,15.9,574.8,114.5,127.0,0
20,16,4,6,0,17.7,602.6,118.2,115.7,0
21,16,4,6,0,18.9,584.6,125.5,112.7,0
22,16,4,6,0,21.6,585.9,118.7,114.0,0
23,16,4,6,0,20.4,350.1,79.3,122.0,1
0,17,4,0,0,21.3,316.5,82.2,93.6,1
1,17,4,0,0,21.8,321.6,78.9,78.0,1
2,17,4,0,0,21.8,300,72.2,72.6,1
3,17,4,0,0,20.8,331.0,77.5,79.5,1
4,17,4,0,0,19.8,316.0,77.6,73.0,1
5,17,4,0,0,21.3,300,81.3,74.5,1
6,17,4,0,0,21.1,494.6,115.7,81.4,1
7,17,4,0,0,21.0,508.3,113.5,110.3,0
8,17,4,0,0,19.6,519.3,110.2,105.3,1
9,17,4,0,0,16.7,602.7,119.7,101.5,0
10,17,4,0,0,16.5,614.0,123.0,123.8,0
11,17,4,0,0,13.0,632.1,125.9,119.8,0
12,17,4,0,0,13.3,854.8,148.5,124.3,0
13,17,4,0,0,12.6,818.4,143.5,143.1,0
14,17,4,0,0,15.3,853.6,151.5,150.8,0
15,17,4,0,0,13.4,824.1,139.6,143.0,0
16,17,4,0,0,13.9,830.9,142.3,152.5,0
17,17,4,0,0,13.4,807.6,145.9,150.4,0
18,17,4,0,0,17.3,840.6,141.0,146.3,0
19,17,4,0,0,18.8,724.5,134.6,137.8,0
20,17,4,0,0,19.1,705.6,130.7,132.8,0
21,17,4,0,0,18.8,711.8,129.0,130.4,0
22,17,4,0,0,20.5,693.8,131.3,131.1,0
23,17,4,0,0,21.1,414.5,105.4,131.2,1
0,18,4,1,0,19.7,328.8,78.5,94.5,1
1,18,4,1,0,23.4,306.3,75.8,67.8,1
2,18,4,1,0,20.6,341.4,78.5,78.7,1
3,18,4,1,0,20.3,334.7,85.4,80.5,1
4,18,4,1,0,20.4,320.9,79.0,79.4,1
5,18,4,1,0,19.7,309.2,79.9,78.8,1
6,18,4,1,0,17.9,539.6,111.5,80.5,1
7,18,4,1,0,21.3,493.5,106.8,113.7,1
8,18,4,1,0,17.2,475.9,111.5,103.4,1
9,18,4,1,0,18.1,647.9,132.0,112.8,0
10,18,4,1,0,17.6,609.4,131.6,124.0,0
11,18,4,1,0,15.8,652.9,122.5,125.5,0
12,18,4,1,0,13.6,814.0,150.1,123.6,0
13,18,4,1,0,14.5,850.7,146.3,143.6,0
14,18,4,1,0,13.3,815.9,139.6,152.0,0
15,18,4,1,0,13.7,810.6,142.7,145.8,0
16,18,4,1,0,17.2,831.0,138.4,139.6,0
17,18,4,1,0,15.7,830.6,144.9,143.4,0
18,18,4,1,0,15.5,837.0,141.7,146.5,0
19,18,4,1,0,15.2,672.2,134.5,144.5,0
20,18,4,1,0,18.8,686.0,132.6,128.6,0
21,18,4,1,0,19.5,686.7,134.9,129.9,0
22,18,4,1,0,18.6,725.4,132.3,122.5,0
23,18,4,1,0,22.1,424.3,86.9,129.7,1
0,19,4,2,0,20.5,325.1,81.6,92.7,0
1,19,4,2,0,22.5,315.1,70.9,82.5,1
2,19,4,2,0,21.9,331.4,75.4,81.4,1
3,19,4,2,0,23.7,329.5,77.4,77.8,1
4,19,4,2,0,21.5,338.2,81.1,83.0,1
5,19,4,2,0,20.9,324.1,73.2,82.9,1
6,19,4,2,0,21.1,487.2,105.3,82.2,1
7,19,4,2,0,20.3,515.9,102.2,110.7,1
8,19,4,2,0,15.9,491.8,107.5,106.2,1
9,19,4,2,0,16.1,640.4,122.1,111.8,0
10,19,4,2,0,15.6,629.2,126.3,124.2,0
11,19,4,2,0,13.3,594.2,120.2,133.6,0
12,19,4,2,0,15.3,819.6,148.6,123.5,0
13,19,4,2,0,11.7,804.6,143.2,138.9,0
14,19,4,2,0,14.1,839.9,149.0,144.6,0
15,19,4,2,0,12.6,807.5,136.5,147.9,0
16,19,4,2,0,13.3,820.4,146.3,139.8,0
17,19,4,2,0,14.6,863.9,141.6,140.5,0
18,19,4,2,0,16.8,805.4,137.6,140.8,0
19,19,4,2,0,18.1,688.9,134.8,146.1,0
20,19,4,2,0,18.8,712.9,133.0,127.1,0
21,19,4,2,0,18.8,690.3,123.5,131.9,0
22,19,4,2,0,20.8,712.6,130.5,137.9,0
23,19,4,2,0,20.3,429.5,90.4,133.4,1
0,20,4,3,0,22.2,303.1,75.9,98.1,1
1,20,4,3,0,20.9,319.9,72.8,77.5,1
2,20,4,3,0,21.7,311.9,74.3,76.5,1
3,20,4,3,0,21.0,304.4,81.5,84.7,1
4,20,4,3,0,21.3,344.6,81.3,76.9,1
5,20,4,3,0,18.7,327.8,79.1,78.2,1
6,20,4,3,0,19.6,495.1,99.5,79.0,1
7,20,4,3,0,20.3,479.8,107.3,107.9,1
8,20,4,3,0,16.3,499.9,108.8,104.4,1
9,20,4,3,0,16.5,637.1,122.1,111.9,0
10,20,4,3,0,16.7,640.3,125.5,127.5,0
11,20,4,3,0,15.8,608.7,123.6,122.3,0
12,20,4,3,0,16.1,834.7,145.8,125.8,0
13,20,4,3,0,14.9,840.5,144.9,141.1,0
14,20,4,3,0,12.6,824.3,136.3,135.6,0
15,20,4,3,0,15.7,843.7,149.1,141.5,0
16,20,4,3,0,13.8,847.1,140.3,139.1,0
17,20,4,3,0,14.6,838.6,143.6,146.0,0
18,20,4,3,0,15.5,829.2,142.4,141.6,0
19,20,4,3,0,14.0,705.2,131.5,144.6,0
20,20,4,3,0,15.9,701.9,139.8,127.5,0
21,20,4,3,0,19.8,689.3,132.9,127.0,0
22,20,4,3,0,19.5,699.8,127.6,133.2,0
23,20,4,3,0,20.7,421.7,92.7,131.9,1
0,21,4,4,0,22.2,358.1,76.7,100.2,1
1,21,4,4,0,20.5,326.8,87.2,75.6,1
2,21,4,4,0,22.2,345.1,82.6,83.0,0
3,21,4,4,0,22.6,332.0,70.8,81.1,1
4,21,4,4,0,21.1,338.1,83.7,75.6,1
5,21,4,4,0,23.2,302.6,75.7,82.2,1
6,21,4,4,0,20.0,477.6,110.1,70.3,0
7,21,4,4,0,19.8,487.1,105.6,109.6,1
8,21,4,4,0,16.3,516.4,110.1,106.9,1
9,21,4,4,0,17.3,631.6,124.1,108.3,0
10,21,4,4,0,17.2,639.3,129.3,118.3,1
11,21,4,4,0,15.1,624.9,132.0,124.0,0
12,21,4,4,0,14.6,839.7,142.3,127.8,0
13,21,4,4,0,13.7,815.3,141.9,145.0,0
14,21,4,4,0,15.8,821.4,143.0,146.7,0
15,21,4,4,0,14.5,831.2,141.2,145.4,0
16,21,4,4,0,13.6,835.5,147.8,147.7,0
17,21,4,4,0,14.5,842.2,149.1,148.2,0
18,21,4,4,0,15.2,826.4,147.3,146.3,1
19,21,4,4,0,17.1,721.5,133.9,144.9,0
20,21,4,4,0,19.2,678.2,123.9,131.3,0
21,21,4,4,0,19.5,712.9,136.7,124.0,0
22,21,4,4,0,19.7,713.4,132.2,130.0,0
23,21,4,4,0,21.3,400.1,90.3,131.8,1
0,22,4,5,0,21.2,300,66.9,83.8,1
1,22,4,5,0,20.5,300,70.0,63.9,1
2,22,4,5,0,21.4,300,66.3,69.4,1
3,22,4,5,0,21.9,300,73.9,61.4,1
4,22,4,5,0,22.5,300,62.1,62.1,1
5,22,4,5,0,18.6,300,67.0,61.9,1
6,22,4,5,0,18.9,414.2,98.5,71.9,1
7,22,4,5,0,19.4,420.3,94.8,92.1,1
8,22,4,5,0,18.5,428.1,98.2,103.9,1
9,22,4,5,0,16.6,501.1,103.2,99.3,1
10,22,4,5,0,15.4,524.8,102.3,117.4,1
11,22,4,5,0,15.0,523.9,106.2,110.7,1
12,22,4,5,0,14.9,700.8,127.4,119.4,0
13,22,4,5,0,14.5,716.2,134.4,133.7,0
14,22,4,5,0,14.2,695.0,132.8,118.1,0
15,22,4,5,0,12.7,688.2,124.6,138.6,0
16,22,4,5,0,14.4,655.1,121.8,121.5,0
17,22,4,5,0,14.5,663.1,133.0,132.4,0
18,22,4,5,0,17.3,664.4,131.9,127.7,0
19,22,4,5,0,18.1,567.3,112.3,122.3,1
20,22,4,5,0,19.0,584.0,122.6,115.2,0
21,22,4,5,0,19.3,558.0,120.4,115.5,0
22,22,4,5,0,21.5,588.7,119.3,119.6,0
23,22,4,5,0,19.7,329.1,85.9,110.5,1
0,23,4,6,0,21.3,300,64.7,84.1,1
1,23,4,6,0,20.4,300,72.2,66.4,1
2,23,4,6,0,22.3,300,64.6,71.9,1
3,23,4,6,0,20.8,300.6,66.8,64.4,1
4,23,4,6,0,21.1,300,70.0,68.3,1
5,23,4,6,0,19.5,300,71.0,72.5,1
6,23,4,6,0,19.7,411.2,100.4,70.4,1
7,23,4,6,0,20.7,417.2,91.7,95.7,1
8,23,4,6,0,18.5,430.7,96.4,94.8,1
9,23,4,6,0,14.7,520.5,108.9,89.8,0
10,23,4,6,0,16.3,511.4,115.8,106.8,1
11,23,4,6,0,13.5,541.2,110.6,117.4,1
12,23,4,6,0,13.4,681.9,124.8,109.5,0
13,23,4,6,0,14.9,668.4,121.0,124.2,0
14,23,4,6,0,12.2,713.5,122.4,126.4,0
15,23,4,6,0,13.6,654.9,125.1,125.3,0
16,23,4,6,0,14.5,704.9,131.8,128.9,0
17,23,4,6,0,15.0,684.3,129.4,127.1,0
18,23,4,6,0,16.9,699.8,128.7,127.1,0
19,23,4,6,0,17.2,580.0,115.0,124.6,0
20,23,4,6,0,18.0,579.5,109.3,115.2,0
21,23,4,6,0,18.6,557.9,106.6,111.1,0
22,23,4,6,0,19.5,587.9,115.6,111.2,0
23,23,4,6,0,20.4,332.0,87.5,119.7,0
0,24,4,0,0,19.9,300,76.4,94.3,1
1,24,4,0,0,25.1,310.8,74.8,80.7,1
2,24,4,0,0,22.4,316.7,76.9,79.5,1
3,24,4,0,0,23.5,305.1,73.2,76.8,1
4,24,4,0,0,20.3,319.1,78.5,73.7,1
5,24,4,0,0,19.8,337.5,83.3,86.4,1
6,24,4,0,0,20.3,497.5,100.8,78.7,1
7,24,4,0,0,20.0,496.5,104.9,107.6,1
8,24,4,0,0,19.5,494.2,109.6,106.8,1
9,24,4,0,0,18.1,645.4,127.4,106.6,0
10,24,4,0,0,16.4,611.0,119.6,123.9,0
11,24,4,0,0,15.2,635.1,125.9,125.2,0
12,24,4,0,0,13.2,822.3,149.1,130.0,0
13,24,4,0,0,13.2,840.4,142.8,141.9,1
14,24,4,0,0,15.6,821.8,149.8,151.7,0
15,24,4,0,0,12.7,849.0,145.7,143.0,0
16,24,4,0,0,13.7,839.3,148.7,144.3,0
17,24,4,0,0,13.5,842.3,145.0,146.1,0
18,24,4,0,0,13.8,831.4,147.6,136.9,0
19,24,4,0,0,18.2,701.0,130.6,149.6,0
20,24,4,0,0,15.8,669.3,139.7,129.4,0
21,24,4,0,0,18.7,714.6,138.3,132.7,0
22,24,4,0,0,18.8,686.4,131.6,122.8,0
23,24,4,0,0,22.6,391.7,88.1,126.6,1
0,25,4,1,0,21.9,336.6,73.9,95.8,1
1,25,4,1,0,22.6,338.1,83.7,78.9,1
2,25,4,1,0,22.3,316.8,84.7,76.9,1
3,25,4,1,0,23.2,318.9,78.0,66.0,1
4,25,4,1,0,20.8,312.1,80.3,79.5,1
5,25,4,1,0,21.9,318.2,69.8,76.2,0
6,25,4,1,0,21.7,490.2,109.8,77.5,1
7,25,4,1,0,20.3,509.4,109.6,108.7,0
8,25,4,1,0,19.1,480.3,113.2,107.7,0
9,25,4,1,0,15.7,611.2,123.7,107.9,0
10,25,4,1,0,16.3,626.2,119.3,127.2,0
11,25,4,1,0,13.6,646.7,133.9,121.6,0
12,25,4,1,0,15.8,830.2,146.0,123.9,0
13,25,4,1,0,15.0,836.7,141.7,148.0,0
14,25,4,1,0,15.6,836.8,145.1,140.7,0
15,25,4,1,0,12.7,822.0,141.9,145.4,1
16,25,4,1,0,16.0,829.9,137.8,134.4,0
17,25,4,1,0,15.0,830.1,140.8,148.2,0
18,25,4,1,0,16.4,868.4,146.7,138.8,0
19,25,4,1,0,18.2,717.4,133.2,143.6,0
20,25,4,1,0,18.4,702.5,138.1,130.5,0
21,25,4,1,0,17.2,686.7,130.6,129.5,0
22,25,4,1,0,18.2,715.2,131.9,128.3,0
23,25,4,1,0,19.4,405.3,91.9,140.2,1
0,26,4,2,0,25.0,318.6,82.7,102.3,1
1,26,4,2,0,22.9,325.0,75.9,77.6,1
2,26,4,2,0,21.8,320.3,72.6,74.1,1
3,26,4,2,0,22.8,306.4,80.8,75.3,1
4,26,4,2,0,21.0,366.3,77.2,74.9,1
5,26,4,2,0,19.6,300,81.9,65.2,1
6,26,4,2,0,19.6,470.1,107.9,74.2,0
7,26,4,2,0,19.6,503.7,110.9,108.4,1
8,26,4,2,0,17.0,527.3,110.8,111.0,0
9,26,4,2,0,16.9,616.0,119.3,104.3,1
10,26,4,2,0,16.9,615.8,127.7,130.0,0
11,26,4,2,0,17.8,612.3,117.3,120.3,1
12,26,4,2,0,14.2,816.7,143.9,126.5,0
13,26,4,2,0,11.8,846.2,145.2,145.6,0
14,26,4,2,0,14.1,839.3,143.0,154.3,0
15,26,4,2,0,14.4,847.7,145.6,143.4,0
16,26,4,2,0,13.4,832.0,141.7,143.6,0
17,26,4,2,0,14.0,815.9,141.9,144.7,0
18,26,4,2,0,16.9,835.7,142.3,148.3,0
19,26,4,2,0,13.8,723.1,130.5,142.0,0
20,26,4,2,0,19.4,697.6,129.5,127.2,0
21,26,4,2,0,19.0,682.6,132.3,128.3,0
22,26,4,2,0,18.5,690.5,130.9,127.7,0
23,26,4,2,0,19.5,409.2,91.0,126.0,1
0,27,4,3,0,19.7,306.4,76.9,91.0,1
1,27,4,3,0,22.0,327.8,74.6,78.7,1
2,27,4,3,0,23.6,349.3,78.8,87.6,1
3,27,4,3,0,23.7,343.5,73.1,72.5,1
4,27,4,3,0,21.5,342.8,78.6,82.1,1
5,27,4,3,0,20.9,328.8,76.5,83.0,1
6,27,4,3,0,18.8,491.9,117.2,78.3,1
7,27,4,3,0,17.3,518.3,106.4,107.5,1
8,27,4,3,0,18.8,492.6,103.6,109.4,1
9,27,4,3,0,15.4,641.1,127.0,110.8,0
10,27,4,3,0,13.9,659.5,128.3,119.7,0
11,27,4,3,0,17.1,658.5,131.0,125.5,0
12,27,4,3,0,15.1,829.9,141.0,124.6,0
13,27,4,3,0,13.6,846.6,138.9,143.4,0
14,27,4,3,0,15.1,863.2,145.6,136.0,0
15,27,4,3,0,15.7,841.0,144.5,144.8,0
16,27,4,3,0,15.3,827.0,148.4,149.6,0
17,27,4,3,0,15.1,815.0,134.4,143.8,0
18,27,4,3,0,15.8,838.8,141.1,143.6,0
19,27,4,3,0,18.8,685.4,133.1,142.7,0
20,27,4,3,0,16.3,701.6,129.6,126.6,0
21,27,4,3,0,17.6,677.4,136.6,140.0,0
22,27,4,3,0,20.2,717.9,133.5,128.0,0
23,27,4,3,0,23.0,427.5,100.9,132.8,1
0,28,4,4,0,20.5,362.0,79.5,96.8,0
1,28,4,4,0,23.7,335.2,82.1,76.6,1
2,28,4,4,0,21.4,340.0,85.0,79.4,1
3,28,4,4,0,22.2,313.6,80.7,81.2,0
4,28,4,4,0,21.6,317.1,73.9,68.5,1
5,28,4,4,0,19.4,323.9,70.9,77.8,1
6,28,4,4,0,19.9,498.7,106.5,77.7,1
7,28,4,4,0,20.3,509.9,108.4,105.0,0
8,28,4,4,0,18.4,477.9,101.7,111.0,1
9,28,4,4,0,16.4,650.7,128.9,106.3,0
10,28,4,4,0,17.2,640.2,127.0,137.4,0
11,28,4,4,0,14.9,629.7,130.3,114.5,0
12,28,4,4,0,14.9,850.6,152.9,121.8,0
13,28,4,4,0,13.1,840.9,147.4,140.6,0
14,28,4,4,0,15.1,823.8,145.2,140.1,0
15,28,4,4,0,15.0,862.1,147.1,138.5,0
16,28,4,4,0,14.6,806.6,142.1,143.9,0
17,28,4,4,0,13.4,829.9,145.4,146.1,0
18,28,4,4,0,16.5,834.6,143.4,143.1,0
19,28,4,4,0,17.8,692.9,131.4,142.1,1
20,28,4,4,0,17.8,696.6,128.2,142.1,0
21,28,4,4,0,18.3,698.7,132.1,134.4,0
22,28,4,4,0,19.2,677.7,138.5,129.8,0
23,28,4,4,0,21.1,389.0,99.4,134.2,1
0,29,4,5,0,21.3,300,66.1,75.6,1
1,29,4,5,0,20.4,300,64.9,72.1,0
2,29,4,5,0,20.0,300,69.0,58.7,0
3,29,4,5,0,22.2,300,67.3,68.4,1
4,29,4,5,0,21.5,300,67.2,71.6,0
5,29,4,5,0,20.4,300,68.7,64.3,1
6,29,4,5,0,18.4,432.8,102.7,62.6,1
7,29,4,5,0,19.0,426.5,99.6,85.8,0
8,29,4,5,0,19.1,391.9,94.8,91.2,1
9,29,4,5,0,16.7,539.0,111.0,92.5,1
10,29,4,5,0,16.4,543.9,111.5,107.2,1
11,29,4,5,0,14.4,531.7,102.9,110.9,1
12,29,4,5,0,14.3,705.2,122.3,112.7,0
13,29,4,5,0,15.5,663.3,124.0,131.6,0
14,29,4,5,0,13.6,707.9,131.8,125.8,0
15,29,4,5,0,14.2,702.0,121.2,130.2,0
16,29,4,5,0,13.0,691.0,121.2,126.8,0
17,29,4,5,0,15.8,695.3,127.5,123.9,0
18,29,4,5,0,17.1,695.6,135.7,124.9,0
19,29,4,5,0,16.0,594.2,122.1,127.9,0
20,29,4,5,0,16.4,579.8,119.0,116.7,0
21,29,4,5,0,17.5,574.4,113.2,124.7,1
22,29,4,5,0,19.3,602.3,117.9,122.5,0
23,29,4,5,0,22.6,342.6,88.4,109.9,1
0,30,4,6,0,22.8,300,68.1,80.6,1
1,30,4,6,0,22.7,300,66.5,79.5,1
2,30,4,6,0,20.8,300,61.4,61.9,1
3,30,4,6,0,22.8,300,72.6,67.9,1
4,30,4,6,0,22.8,300,68.7,72.3,1
5,30,4,6,0,22.4,300,70.4,70.2,1
6,30,4,6,0,19.9,394.2,92.6,76.2,1
7,30,4,6,0,17.6,392.5,94.0,90.2,1
8,30,4,6,0,17.2,402.7,95.0,101.0,1
9,30,4,6,0,17.7,501.4,110.9,89.5,1
10,30,4,6,0,15.7,568.6,110.5,114.0,0
11,30,4,6,0,15.9,507.0,112.8,114.4,1
12,30,4,6,0,15.9,658.0,125.0,107.2,0
13,30,4,6,0,13.2,692.0,126.2,132.1,0
14,30,4,6,0,14.0,703.1,124.3,126.5,0
15,30,4,6,0,13.2,680.5,128.2,124.5,0
16,30,4,6,0,14.3,691.3,131.3,131.7,0
17,30,4,6,0,16.6,701.5,129.9,129.8,0
18,30,4,6,0,16.1,703.4,127.3,131.2,0
19,30,4,6,0,17.0,597.7,125.1,124.5,0
20,30,4,6,0,17.7,578.2,111.6,115.6,0
21,30,4,6,0,18.4,591.2,122.9,118.0,0
22,30,4,6,0,20.9,586.3,117.1,122.7,0
23,30,4,6,0,19.8,376.4,85.4,113.0,1
0,1,5,0,0,28.7,332.9,87.3,106.3,1
1,1,5,0,0,28.0,338.9,77.3,78.9,1
2,1,5,0,0,26.8,335.3,88.3,82.7,1
3,1,5,0,0,26.4,316.4,85.2,85.3,1
4,1,5,0,0,28.5,338.5,86.1,89.3,1
5,1,5,0,0,26.1,326.1,79.8,83.0,1
6,1,5,0,0,27.2,516.3,110.6,82.2,1
7,1,5,0,0,22.5,472.6,114.2,122.3,1
8,1,5,0,0,23.3,504.2,119.6,123.5,1
9,1,5,0,0,24.7,650.6,126.4,112.3,0
10,1,5,0,0,22.2,669.5,140.6,135.2,0
11,1,5,0,0,22.1,651.7,137.5,137.3,0
12,1,5,0,0,21.0,844.4,158.2,138.6,0
13,1,5,0,0,19.2,835.8,154.9,162.0,0
14,1,5,0,0,18.0,821.3,148.5,159.9,0
15,1,5,0,0,19.9,813.1,155.4,159.0,0
16,1,5,0,0,20.8,828.1,154.5,152.3,0
17,1,5,0,0,22.0,856.6,156.1,166.5,0
18,1,5,0,0,22.8,844.5,155.6,155.6,0
19,1,5,0,0,22.8,739.5,145.2,155.7,0
20,1,5,0,0,25.2,687.9,136.3,140.1,0
21,1,5,0,0,26.4,708.4,136.7,146.2,0
22,1,5,0,0,25.4,687.8,146.8,139.1,0
23,1,5,0,0,25.9,414.4,108.6,146.0,1
0,2,5,1,0,26.5,338.7,87.8,103.3,1
1,2,5,1,0,27.2,326.9,85.9,86.9,1
2,2,5,1,0,27.4,300,87.7,78.5,0
3,2,5,1,0,26.7,322.8,87.5,88.6,1
4,2,5,1,0,26.6,344.5,82.5,79.5,1
5,2,5,1,0,28.2,319.6,86.3,75.3,1
6,2,5,1,0,24.7,523.6,121.7,80.7,1
7,2,5,1,0,26.9,515.7,126.9,111.8,1
8,2,5,1,0,26.3,508.2,111.3,113.2,1
9,2,5,1,0,23.9,655.4,141.4,121.7,0
10,2,5,1,0,23.8,660.5,135.0,136.7,0
11,2,5,1,0,20.6,617.4,140.4,138.6,0
12,2,5,1,0,20.0,858.9,155.5,136.3,0
13,2,5,1,0,21.1,877.7,154.4,149.9,0
14,2,5,1,0,19.9,845.5,163.7,153.3,0
15,2,5,1,0,20.6,871.0,159.0,156.0,0
16,2,5,1,0,21.2,842.6,148.2,151.3,0
17,2,5,1,0,21.6,852.3,153.1,159.8,0
18,2,5,1,0,23.5,868.7,152.9,156.9,0
19,2,5,1,0,20.9,709.9,144.3,158.6,0
20,2,5,1,0,23.8,718.0,142.0,144.2,0
21,2,5,1,0,24.4,721.4,141.7,133.9,0
22,2,5,1,0,27.0,733.9,143.6,145.0,0
23,2,5,1,0,28.7,415.6,98.5,157.1,1
0,3,5,2,0,27.7,318.8,87.0,103.4,1
1,3,5,2,0,29.6,306.8,83.5,90.0,1
2,3,5,2,0,28.2,317.8,80.9,71.8,1
3,3,5,2,0,29.9,338.5,85.2,89.8,1
4,3,5,2,0,25.7,335.4,86.7,88.9,1
5,3,5,2,0,26.8,327.7,78.4,88.1,1
6,3,5,2,0,26.1,494.2,119.8,88.8,1
7,3,5,2,0,24.8,529.1,127.4,119.9,0
8,3,5,2,0,24.1,497.3,115.0,118.1,1
9,3,5,2,0,22.0,641.7,134.2,123.4,0
10,3,5,2,0,22.8,665.3,136.2,134.2,0
11,3,5,2,0,20.6,630.3,140.2,137.0,0
12,3,5,2,0,20.4,862.1,163.9,130.5,0
13,3,5,2,0,21.9,890.3,158.6,160.3,0
14,3,5,2,0,22.6,823.6,153.3,155.7,0
15,3,5,2,0,19.1,876.9,149.1,157.2,0
16,3,5,2,0,19.6,847.5,150.8,156.1,0
17,3,5,2,0,20.9,832.9,158.4,158.7,0
18,3,5,2,0,22.7,867.3,154.3,148.2,0
19,3,5,2,0,23.3,692.4,140.0,158.2,0
20,3,5,2,0,24.7,699.7,144.8,146.3,0
21,3,5,2,0,22.7,697.5,141.0,149.1,0
22,3,5,2,0,25.1,738.3,145.7,144.8,0
23,3,5,2,0,26.1,423.0,100.2,150.3,1
0,4,5,3,0,28.5,303.6,85.5,103.7,1
1,4,5,3,0,27.2,334.6,78.8,90.2,1
2,4,5,3,0,27.3,364.2,88.0,88.2,1
3,4,5,3,0,28.9,340.7,85.3,80.4,1
4,4,5,3,0,27.4,334.9,84.5,85.7,1
5,4,5,3,0,27.1,309.8,80.3,91.6,1
6,4,5,3,0,25.0,492.9,125.9,77.2,1
7,4,5,3,0,26.3,498.7,111.3,114.1,1
8,4,5,3,0,24.2,492.6,119.3,119.7,1
9,4,5,3,0,23.7,663.8,140.4,116.2,0
10,4,5,3,0,21.0,616.9,126.8,133.7,0
11,4,5,3,0,20.9,638.7,145.2,129.2,0
12,4,5,3,0,20.3,872.4,157.8,139.6,0
13,4,5,3,0,20.8,820.8,152.7,153.3,0
14,4,5,3,0,20.6,875.4,156.6,159.6,0
15,4,5,3,0,18.8,854.4,161.1,148.5,0
16,4,5,3,0,20.5,831.2,155.8,157.0,0
17,4,5,3,0,21.8,849.5,152.3,150.0,0
18,4,5,3,0,22.4,852.9,154.9,150.6,1
19,4,5,3,0,24.5,708.4,143.7,153.9,0
20,4,5,3,0,23.7,708.1,143.2,129.7,0
21,4,5,3,0,24.4,711.2,141.2,137.0,0
22,4,5,3,0,25.7,713.9,140.3,146.2,0
23,4,5,3,0,25.8,429.6,102.6,147.0,1
0,5,5,4,0,26.4,346.5,95.8,102.0,1
1,5,5,4,0,27.0,319.7,81.2,80.2,1
2,5,5,4,0,27.1,322.5,85.8,90.9,1
3,5,5,4,0,26.3,337.6,83.4,94.0,1
4,5,5,4,0,25.3,309.4,90.1,81.0,1
5,5,5,4,0,28.7,343.2,83.8,89.8,1
6,5,5,4,0,25.9,502.2,121.9,78.3,1
7,5,5,4,0,24.8,520.0,115.0,112.0,0
8,5,5,4,0,25.8,482.3,116.6,111.7,1
9,5,5,4,0,22.6,650.6,136.5,125.7,0
10,5,5,4,0,23.3,661.1,140.9,141.2,0
11,5,5,4,0,21.5,639.8,133.9,129.1,0
12,5,5,4,0,19.0,854.5,156.9,134.9,0
13,5,5,4,0,20.5,849.5,152.9,157.5,0
14,5,5,4,0,18.0,859.9,153.0,160.4,0
15,5,5,4,0,20.6,831.2,155.5,157.9,0
16,5,5,4,0,19.9,828.1,154.5,155.9,0
17,5,5,4,0,18.6,851.2,149.4,159.6,0
18,5,5,4,0,21.9,850.0,159.8,158.1,0
19,5,5,4,0,24.0,730.0,143.8,153.3,0
20,5,5,4,0,24.9,730.8,149.9,150.6,0
21,5,5,4,0,26.8,710.3,140.5,139.7,1
22,5,5,4,0,26.1,700.0,147.4,139.4,0
23,5,5,4,0,24.8,400.3,107.3,150.6,0
0,6,5,5,0,26.4,300,69.2,87.8,0
1,6,5,5,0,29.8,300,78.5,80.9,1
2,6,5,5,0,28.3,300,73.4,85.8,1
3,6,5,5,0,30.0,300.2,75.3,75.1,1
4,6,5,5,0,28.1,300,69.3,79.7,1
5,6,5,5,0,28.6,300,74.5,76.0,0
6,6,5,5,0,25.4,425.3,100.9,71.0,1
7,6,5,5,0,27.2,415.5,105.0,105.0,1
8,6,5,5,0,25.7,415.7,105.5,94.8,1
9,6,5,5,0,23.7,527.2,121.5,97.9,0
10,6,5,5,0,21.0,550.9,128.0,120.7,0
11,6,5,5,0,21.5,543.4,121.5,112.5,0
12,6,5,5,0,20.7,696.5,138.1,129.2,0
13,6,5,5,0,19.8,698.7,127.9,136.0,0
14,6,5,5,0,20.2,690.9,136.9,139.8,0
15,6,5,5,0,22.0,697.6,138.3,136.9,0
16,6,5,5,0,20.4,684.1,145.6,142.5,0
17,6,5,5,0,22.8,686.2,136.0,138.1,0
18,6,5,5,0,20.1,698.9,132.6,135.1,0
19,6,5,5,0,24.1,585.2,127.9,132.3,0
20,6,5,5,0,24.3,597.7,124.8,131.2,0
